vente_id,date_vente,client_id,produit_id,canal_id,quantite,montant
11504,2025-08-04,887,33,2,2,395.07
11505,2024-12-14,348,121,3,2,34.26
11506,2025-07-17,35,5,2,7,861.67
11507,2025-01-31,769,138,3,8,862.33
11508,2025-04-06,245,150,4,4,553.2
11509,2025-07-07,879,116,1,9,276.79
11510,2024-10-20,932,94,1,7,234.6
11511,2024-12-22,49,46,1,3,596.32
11512,2024-08-17,80,138,2,4,412.98
11513,2025-09-02,874,122,2,6,827.12
11514,2024-05-15,96,36,1,4,955.48
11515,2025-10-07,738,23,1,3,386.84
11516,2025-10-14,239,113,1,6,46.69
11517,2026-03-12,802,117,3,9,725.47
11518,2024-11-03,179,174,3,3,865.13
11519,2026-02-20,157,148,2,6,288.54
11520,2025-02-28,912,101,3,5,499.37
11521,2025-06-21,228,20,4,10,101.32
11522,2024-05-05,380,91,1,4,391.03
11523,2025-09-01,231,91,3,3,834.68
11524,2025-11-25,209,113,2,5,442.62
11525,2026-01-16,463,99,2,3,415.25
11526,2026-03-09,715,124,4,2,498.08
11527,2024-12-11,660,113,1,5,806.7
11528,2025-08-27,770,86,2,3,301.3
11529,2025-06-18,775,44,1,6,601.4
11530,2026-04-13,438,67,2,6,296.08
11531,2024-12-18,461,137,1,7,279.1
11532,2024-07-10,494,22,4,1,697.66
11533,2025-09-21,194,75,4,4,78.4
11534,2025-06-16,439,12,1,6,386.27
11535,2024-08-01,352,61,3,3,927.71
11536,2026-03-14,99,198,3,5,813.66
11537,2025-10-14,262,2,1,6,32.69
11538,2025-11-14,760,67,2,8,614.95
11539,2026-02-11,808,16,4,9,36.48
11540,2024-06-10,824,132,2,6,532.03
11541,2025-04-18,767,95,3,9,648.44
11542,2025-06-08,973,58,4,5,327.48
11543,2025-01-17,649,144,4,6,767.87
11544,2025-04-07,460,148,4,5,141.66
11545,2025-01-16,752,75,2,10,651.5
11546,2025-06-09,60,188,3,4,390.75
11547,2025-08-16,172,123,3,7,519.98
11548,2025-11-29,600,127,3,1,808.73
11549,2024-11-25,912,116,4,8,927.14
11550,2025-10-27,782,82,2,1,761.78
11551,2024-08-29,110,86,1,9,859.95
11552,2024-09-29,987,113,3,6,117.22
11553,2024-10-10,867,155,2,3,805.43
11554,2025-09-09,423,124,1,10,620.74
11555,2025-09-09,159,119,3,3,224.2
11556,2026-01-25,922,28,1,1,726.62
11557,2025-05-03,746,160,3,10,644.22
11558,2024-08-27,196,82,1,9,848.79
11559,2025-09-27,360,116,1,6,211.87
11560,2025-07-13,186,11,2,7,85.54
11561,2025-11-09,701,162,1,2,295.63
11562,2025-01-17,827,105,3,2,625.56
11563,2025-02-11,494,41,3,2,661.2
11564,2024-12-11,217,110,4,6,535.28
11565,2025-10-14,15,100,2,3,712.07
11566,2024-08-12,791,198,3,1,80.14
11567,2025-11-09,94,117,1,4,885.8
11568,2025-12-20,769,64,4,1,622.92
11569,2024-11-20,104,136,3,7,835.17
11570,2026-01-03,606,15,4,8,801.69
11571,2025-09-30,240,122,2,2,974.96
11572,2025-02-15,822,147,2,8,351.59
11573,2025-10-11,174,126,3,7,927.21
11574,2025-08-23,87,12,1,7,640.89
11575,2025-10-18,934,167,4,8,299.14
11576,2026-03-21,2,153,4,1,72.36
11577,2024-07-05,221,34,3,7,387.46
11578,2024-11-24,888,19,1,7,102.81
11579,2025-07-11,540,87,2,8,50.6
11580,2026-02-27,512,16,1,2,16.11
11581,2024-05-01,154,193,2,3,727.65
11582,2025-10-05,174,180,4,9,830.48
11583,2024-09-28,895,158,1,6,104.84
11584,2025-03-14,764,10,1,2,763.76
11585,2025-02-23,915,140,1,7,570.63
11586,2025-11-19,809,69,1,1,785.07
11587,2024-12-08,938,119,4,10,522.98
11588,2024-06-13,489,17,1,2,288.8
11589,2026-02-04,313,21,1,7,237.08
11590,2025-05-09,184,144,2,3,369.17
11591,2024-10-26,582,98,3,3,912.98
11592,2025-07-06,940,152,3,9,634.81
11593,2025-05-17,125,111,4,3,117.46
11594,2026-02-18,920,125,1,3,814.62
11595,2025-04-26,260,78,4,6,333.57
11596,2024-05-14,996,41,3,3,902.04
11597,2025-04-02,86,133,2,6,835.49
11598,2025-11-10,270,163,1,6,698.36
11599,2024-11-16,971,89,3,1,983.05
11600,2024-08-15,175,76,2,5,654.34
11601,2025-01-27,142,108,2,4,965.2
11602,2025-04-08,184,59,1,8,633.06
11603,2024-12-28,295,129,4,8,943.59
11604,2026-01-06,865,176,2,3,12.36
11605,2024-05-11,18,103,1,4,619.46
11606,2026-03-17,653,34,1,4,114.81
11607,2026-03-10,537,107,4,7,833.39
11608,2026-04-22,805,119,3,5,522.88
11609,2025-01-09,172,46,4,9,20.77
11610,2024-10-10,934,50,1,1,921.96
11611,2024-08-26,921,77,4,4,40.98
11612,2025-03-20,593,99,4,7,868.29
11613,2024-08-14,776,112,2,10,384.56
11614,2026-03-27,648,41,4,5,845.9
11615,2025-11-07,613,18,1,5,794.09
11616,2025-09-27,505,32,4,5,823.52
11617,2025-09-26,610,84,3,6,641.57
11618,2026-04-17,870,68,3,7,350.73
11619,2024-12-06,473,184,1,4,690.99
11620,2024-06-25,922,163,4,2,351.13
11621,2025-03-28,261,43,4,9,748.92
11622,2025-12-28,217,163,2,9,909.83
11623,2024-07-30,476,198,2,3,937.91
11624,2025-04-23,796,45,4,7,431.99
11625,2025-08-10,329,66,3,3,504.62
11626,2025-03-23,313,197,3,7,691.71
11627,2025-07-13,351,161,3,1,197.21
11628,2025-08-29,748,8,1,3,646.77
11629,2025-04-07,871,77,2,7,421.56
11630,2025-10-24,775,145,3,6,900.13
11631,2024-11-22,207,142,2,4,145.09
11632,2024-05-04,255,79,3,4,226.18
11633,2025-06-09,397,107,2,3,776.45
11634,2024-12-06,537,154,4,6,772.66
11635,2025-06-02,687,95,3,10,902.61
11636,2024-08-24,153,171,1,4,842.86
11637,2025-08-28,630,141,1,2,209.82
11638,2025-05-26,829,163,4,7,82.49
11639,2025-08-16,627,20,3,8,487.0
11640,2025-02-27,9,26,3,2,124.05
11641,2025-06-29,81,92,1,7,839.35
11642,2025-01-08,217,18,3,4,613.46
11643,2025-12-21,165,141,1,2,364.61
11644,2025-01-13,474,185,4,6,48.66
11645,2024-09-08,795,17,4,4,899.38
11646,2026-04-01,460,164,3,1,375.43
11647,2024-12-11,450,191,2,2,873.04
11648,2025-05-17,380,17,1,10,561.1
11649,2024-05-09,95,16,1,10,856.41
11650,2024-11-28,302,57,1,1,147.75
11651,2025-10-19,500,58,2,1,680.56
11652,2025-10-01,344,102,3,3,452.0
11653,2025-06-05,423,161,2,9,18.44
11654,2026-02-19,649,135,2,7,864.87
11655,2025-12-01,957,43,4,8,423.01
11656,2025-10-22,232,178,1,2,316.3
11657,2025-01-01,82,192,1,8,346.31
11658,2025-05-16,881,153,4,2,283.56
11659,2025-03-29,273,48,4,5,142.69
11660,2025-01-19,227,8,4,5,733.23
11661,2024-12-27,910,29,3,4,511.15
11662,2024-10-23,207,187,1,7,502.25
11663,2024-08-01,726,186,2,9,729.0
11664,2025-01-18,854,81,3,1,362.21
11665,2024-10-21,292,169,4,5,253.66
11666,2025-04-20,810,150,3,8,878.35
11667,2025-11-18,137,131,4,3,655.17
11668,2025-01-07,342,156,4,10,560.29
11669,2025-07-06,604,140,2,3,926.51
11670,2025-04-02,295,88,3,5,36.12
11671,2024-08-01,667,72,2,2,31.12
11672,2025-02-05,116,77,4,2,118.42
11673,2024-07-24,850,122,4,9,328.51
11674,2025-12-04,287,96,2,10,741.52
11675,2026-02-06,665,9,3,8,706.43
11676,2024-07-21,560,98,4,3,976.71
11677,2025-04-06,442,153,2,4,244.55
11678,2025-03-20,347,62,1,1,748.6
11679,2025-10-12,644,33,3,6,942.9
11680,2025-10-29,610,86,2,6,406.31
11681,2025-05-10,212,117,4,4,114.46
11682,2024-08-25,837,92,2,5,368.53
11683,2025-07-01,737,126,1,2,228.67
11684,2025-02-27,98,189,1,2,450.46
11685,2025-03-09,125,126,2,4,371.19
11686,2024-09-10,201,106,2,5,833.98
11687,2025-05-16,648,46,1,6,95.68
11688,2025-04-02,440,149,3,5,228.08
11689,2024-06-02,508,141,4,2,463.03
11690,2024-10-17,71,60,3,10,223.59
11691,2026-01-14,918,179,1,1,914.84
11692,2025-05-02,803,72,2,6,438.89
11693,2025-12-06,739,124,2,10,430.28
11694,2025-01-04,288,51,2,2,436.16
11695,2025-10-28,786,40,1,10,620.22
11696,2025-10-22,956,141,4,9,664.6
11697,2026-01-24,721,122,3,3,669.98
11698,2024-12-28,484,124,3,2,321.35
11699,2025-10-23,407,169,4,3,56.67
11700,2024-09-03,605,113,3,1,828.62
11701,2025-09-12,385,158,1,3,996.85
11702,2025-01-30,560,81,4,9,336.33
11703,2025-09-09,882,71,3,2,426.17
11704,2025-06-02,842,147,2,4,108.36
11705,2024-05-13,927,22,1,6,387.71
11706,2024-06-15,653,182,3,5,964.67
11707,2025-04-30,175,100,2,2,522.72
11708,2024-11-19,403,184,1,4,752.69
11709,2025-03-12,419,64,2,4,687.89
11710,2026-03-20,758,32,3,3,153.17
11711,2025-05-19,675,23,4,6,404.99
11712,2024-06-14,205,178,1,8,737.33
11713,2025-03-29,247,159,4,2,651.51
11714,2025-12-12,298,131,3,6,953.7
11715,2024-09-22,316,51,1,1,469.56
11716,2024-05-16,300,87,4,8,474.19
11717,2026-03-30,298,32,3,7,823.61
11718,2025-11-29,767,89,1,9,217.87
11719,2025-07-05,412,63,2,3,886.79
11720,2025-09-08,228,63,4,4,49.36
11721,2025-02-05,468,189,3,8,690.63
11722,2024-08-22,834,98,4,1,458.68
11723,2024-04-30,60,48,3,1,461.92
11724,2026-01-25,391,110,4,1,936.98
11725,2024-10-15,590,165,3,1,520.45
11726,2025-09-03,370,183,2,7,91.06
11727,2025-09-30,49,108,4,6,352.68
11728,2024-12-06,868,189,2,3,391.64
11729,2025-02-04,261,128,3,2,652.02
11730,2024-04-28,266,17,2,5,23.86
11731,2025-02-09,771,67,2,10,441.59
11732,2024-05-08,291,132,2,6,587.24
11733,2025-10-01,791,100,1,1,15.29
11734,2025-11-18,69,142,2,1,902.66
11735,2025-07-23,500,28,4,4,535.85
11736,2025-03-22,565,32,2,10,635.09
11737,2025-01-10,149,123,1,10,104.14
11738,2026-03-06,607,148,2,9,842.6
11739,2025-08-29,109,157,4,10,137.29
11740,2025-11-28,424,86,1,2,849.19
11741,2025-07-21,979,19,4,6,462.03
11742,2024-05-24,763,3,1,9,41.67
11743,2025-12-30,533,111,4,6,751.91
11744,2024-05-07,130,106,2,5,601.13
11745,2024-10-21,89,86,2,9,618.53
11746,2025-03-26,173,131,1,7,873.58
11747,2025-10-18,346,192,1,8,948.64
11748,2024-11-16,206,20,2,2,847.29
11749,2024-11-03,787,118,3,10,253.52
11750,2025-08-14,246,84,2,8,679.6
11751,2025-03-21,437,47,3,6,620.68
11752,2025-06-10,976,126,4,6,71.98
11753,2025-01-05,883,133,2,6,442.92
11754,2025-08-29,899,109,3,2,389.54
11755,2025-09-07,611,29,4,3,474.11
11756,2025-10-25,786,85,3,9,696.3
11757,2025-05-18,424,45,1,4,294.45
11758,2025-10-02,240,86,1,4,209.67
11759,2025-07-18,412,4,4,5,991.81
11760,2025-02-11,426,163,4,6,451.39
11761,2024-07-10,662,191,3,7,702.85
11762,2024-12-22,312,182,3,9,150.99
11763,2024-05-19,528,126,2,10,980.78
11764,2026-01-28,676,46,1,3,895.34
11765,2024-06-11,928,84,4,8,286.7
11766,2025-11-21,41,200,3,1,225.76
11767,2025-12-02,67,88,1,4,317.24
11768,2024-06-10,682,98,3,1,550.01
11769,2025-02-23,679,107,3,7,623.46
11770,2026-03-21,942,110,2,9,495.48
11771,2025-07-03,273,76,4,8,87.43
11772,2025-11-21,316,23,2,6,746.82
11773,2025-05-11,657,133,2,5,865.28
11774,2025-05-07,90,7,4,6,778.77
11775,2024-05-30,847,35,4,7,840.49
11776,2024-08-10,376,108,2,1,877.93
11777,2025-06-24,838,128,1,4,893.05
11778,2025-08-16,239,55,4,8,856.41
11779,2025-05-13,499,117,3,5,848.43
11780,2025-06-26,35,189,3,4,589.56
11781,2024-07-24,924,32,1,9,194.15
11782,2025-05-13,722,15,1,4,674.55
11783,2025-06-28,937,71,1,10,738.38
11784,2024-07-23,344,189,2,8,738.65
11785,2025-03-29,117,125,2,3,817.38
11786,2025-12-25,938,14,2,2,667.67
11787,2026-01-29,448,102,4,5,902.13
11788,2026-04-17,720,93,1,9,932.77
11789,2025-04-03,487,131,4,10,472.33
11790,2024-08-28,563,132,3,6,855.02
11791,2025-05-13,641,181,4,10,735.14
11792,2024-12-15,365,120,4,2,107.96
11793,2024-10-07,895,154,1,8,918.21
11794,2026-03-06,617,76,4,2,650.83
11795,2025-03-24,627,14,4,10,711.39
11796,2025-10-06,963,46,2,10,805.0
11797,2024-05-08,99,6,2,3,764.31
11798,2024-09-20,687,133,4,7,525.02
11799,2025-09-25,436,139,3,3,27.56
11800,2024-12-14,235,48,4,6,69.87
11801,2025-09-11,234,13,3,3,268.91
11802,2025-08-30,99,70,2,1,736.99
11803,2025-02-27,417,96,1,4,223.84
11804,2025-09-11,183,145,3,10,379.83
11805,2026-01-24,448,14,2,10,423.41
11806,2024-07-27,706,19,1,9,277.77
11807,2024-09-18,998,162,2,10,483.07
11808,2025-01-15,309,198,3,4,526.29
11809,2025-07-26,435,139,4,7,79.16
11810,2026-01-04,712,193,4,7,496.0
11811,2025-11-29,156,30,2,6,307.02
11812,2024-08-23,329,104,1,5,724.05
11813,2024-05-08,872,31,3,4,935.16
11814,2024-05-28,939,132,2,5,562.89
11815,2024-10-18,855,165,3,4,980.06
11816,2025-08-31,68,46,1,1,524.61
11817,2024-10-25,340,148,1,5,57.26
11818,2025-09-10,798,8,2,5,112.96
11819,2025-05-10,694,116,1,4,410.41
11820,2024-06-17,258,47,2,8,725.61
11821,2025-04-29,223,20,2,5,819.08
11822,2026-03-03,153,80,1,5,885.59
11823,2025-07-04,451,32,4,7,170.82
11824,2025-12-09,77,195,4,8,609.49
11825,2026-03-30,950,169,3,3,962.2
11826,2024-10-26,658,157,2,2,44.71
11827,2025-02-18,107,127,2,8,893.42
11828,2026-04-02,555,197,2,2,711.45
11829,2024-12-25,915,23,4,6,984.72
11830,2024-07-13,750,126,4,4,89.38
11831,2024-10-29,148,71,1,5,590.91
11832,2024-10-31,837,21,4,6,101.14
11833,2025-12-18,406,101,2,8,100.99
11834,2024-06-06,360,124,1,7,323.25
11835,2024-10-02,707,137,4,9,441.52
11836,2026-04-14,856,198,2,8,516.4
11837,2026-02-09,714,193,4,8,105.56
11838,2025-07-18,906,119,1,3,75.18
11839,2024-09-30,605,147,2,10,789.85
11840,2026-01-01,505,98,4,1,669.2
11841,2025-12-23,771,126,1,1,135.69
11842,2025-03-20,663,113,4,3,739.19
11843,2025-10-20,314,87,2,8,510.71
11844,2025-12-27,869,75,2,1,702.4
11845,2024-05-11,11,57,4,9,640.76
11846,2026-03-06,41,108,3,7,899.1
11847,2026-02-28,349,145,3,10,96.8
11848,2025-06-11,782,139,4,9,649.08
11849,2025-12-30,844,78,4,5,606.2
11850,2025-09-04,199,179,2,1,217.43
11851,2025-07-27,596,37,2,7,557.38
11852,2024-09-18,954,104,4,1,651.69
11853,2025-01-30,212,121,3,6,970.41
11854,2025-01-13,756,126,3,5,334.4
11855,2024-08-05,723,178,4,6,222.22
11856,2024-05-01,594,37,3,7,294.99
11857,2024-08-16,19,130,1,4,137.68
11858,2026-02-18,178,89,4,6,28.87
11859,2025-09-03,78,36,2,7,399.3
11860,2025-05-24,771,62,3,1,576.28
11861,2025-11-27,859,81,3,8,240.09
11862,2025-01-07,294,198,2,7,427.67
11863,2024-06-10,149,169,3,8,444.01
11864,2025-04-05,3,52,2,9,68.79
11865,2024-07-04,985,18,1,1,153.04
11866,2025-03-01,324,135,4,5,122.07
11867,2025-05-09,471,168,2,10,606.97
11868,2025-01-15,399,157,4,10,252.17
11869,2026-02-25,895,194,2,10,768.14
11870,2024-08-30,252,130,2,4,531.71
11871,2024-10-19,839,110,2,9,722.52
11872,2025-02-09,409,134,2,6,517.6
11873,2024-10-02,983,115,2,9,871.85
11874,2025-11-28,445,138,1,7,355.11
11875,2024-06-25,761,37,2,6,46.77
11876,2024-08-26,828,163,2,8,547.99
11877,2024-11-14,503,60,3,3,122.87
11878,2024-07-19,619,134,1,7,942.57
11879,2025-07-18,262,153,4,1,670.23
11880,2025-02-12,952,54,3,3,598.31
11881,2024-08-22,858,200,3,1,545.77
11882,2025-05-13,475,40,2,7,666.04
11883,2024-12-13,445,48,1,1,455.03
11884,2025-03-17,451,117,4,9,854.84
11885,2025-03-19,985,114,2,10,487.33
11886,2024-06-04,546,18,1,6,655.54
11887,2025-12-31,449,68,4,9,950.12
11888,2025-10-25,588,146,2,4,42.67
11889,2025-09-01,221,178,4,5,52.47
11890,2024-07-15,435,41,3,3,394.03
11891,2024-10-18,57,182,2,4,159.91
11892,2026-01-30,570,178,4,8,195.93
11893,2026-03-22,359,28,3,10,119.92
11894,2025-12-24,550,105,4,2,219.36
11895,2025-05-13,595,78,1,7,245.84
11896,2025-02-12,374,121,2,5,472.44
11897,2026-02-27,869,53,3,8,767.82
11898,2025-11-02,828,102,3,1,21.13
11899,2025-02-15,144,142,3,4,513.04
11900,2025-11-03,730,178,3,9,777.03
11901,2025-04-05,812,3,1,10,625.7
11902,2024-06-10,603,131,4,7,900.38
11903,2025-01-04,956,180,2,5,648.42
11904,2025-10-25,898,81,1,6,74.15
11905,2026-01-11,274,158,1,5,508.19
11906,2025-09-06,479,192,2,6,723.63
11907,2024-12-04,500,96,3,4,837.98
11908,2024-10-29,975,83,2,7,842.47
11909,2025-05-19,634,145,4,2,718.66
11910,2025-01-11,500,128,4,8,151.0
11911,2026-01-15,165,37,4,5,871.55
11912,2024-06-27,388,187,1,6,934.98
11913,2024-06-06,243,9,1,3,501.81
11914,2026-01-02,140,118,3,1,857.51
11915,2024-10-15,488,108,4,7,696.86
11916,2024-09-05,250,138,1,6,117.19
11917,2024-06-24,367,62,4,10,680.72
11918,2025-04-24,120,112,1,3,764.06
11919,2025-09-02,908,10,4,6,873.63
11920,2025-12-13,56,7,4,10,860.09
11921,2025-07-02,927,159,1,6,372.29
11922,2025-06-15,906,89,2,10,894.76
11923,2026-01-25,161,37,3,5,325.63
11924,2025-05-31,967,112,3,3,220.01
11925,2026-03-29,131,25,3,9,985.75
11926,2024-07-01,317,72,1,4,625.68
11927,2024-06-28,793,147,3,2,910.84
11928,2025-05-28,412,145,2,4,938.39
11929,2026-01-09,245,142,1,6,439.61
11930,2025-05-15,335,151,1,8,23.13
11931,2025-12-07,756,169,4,10,375.64
11932,2025-06-22,67,4,4,4,417.09
11933,2025-11-02,115,167,1,3,523.71
11934,2025-09-01,497,75,1,9,651.65
11935,2025-01-29,66,117,2,1,689.97
11936,2025-11-25,592,154,2,9,153.81
11937,2024-07-13,283,81,2,9,446.4
11938,2025-03-22,825,133,4,3,510.26
11939,2026-01-03,985,61,1,3,556.97
11940,2025-07-01,58,93,2,2,507.43
11941,2024-09-07,49,83,4,1,564.04
11942,2024-07-19,195,191,1,10,104.99
11943,2026-03-26,669,105,1,5,704.68
11944,2024-06-07,560,91,4,6,270.81
11945,2026-01-06,959,142,1,9,973.54
11946,2025-01-06,279,4,2,9,944.33
11947,2025-07-18,850,110,3,5,464.47
11948,2025-07-26,638,198,2,8,645.05
11949,2024-05-27,965,14,3,5,515.24
11950,2025-12-07,314,136,4,1,342.89
11951,2024-05-06,390,40,2,1,859.32
11952,2025-06-07,949,187,1,6,398.57
11953,2026-04-02,7,150,3,5,629.89
11954,2025-03-30,893,28,3,1,860.47
11955,2025-08-17,142,200,2,6,62.11
11956,2025-11-12,405,161,3,7,438.44
11957,2024-09-18,57,93,1,6,621.4
11958,2025-03-13,855,131,3,6,699.27
11959,2026-01-08,439,85,4,9,892.4
11960,2025-05-05,218,122,2,10,105.26
11961,2026-01-09,617,79,4,5,233.49
11962,2025-11-27,156,146,1,4,332.35
11963,2024-10-19,157,22,4,1,596.56
11964,2024-05-24,28,36,4,7,907.45
11965,2024-09-30,279,128,1,5,195.42
11966,2025-09-03,692,167,2,3,89.85
11967,2024-11-04,77,162,1,3,442.49
11968,2026-02-01,427,196,2,4,490.11
11969,2024-12-19,197,162,1,4,948.89
11970,2025-03-13,808,64,1,10,907.18
11971,2026-04-12,551,63,1,5,376.29
11972,2024-09-18,167,64,4,9,922.16
11973,2026-04-11,815,4,2,5,392.02
11974,2024-05-21,820,51,2,9,448.55
11975,2024-07-28,649,40,3,7,326.69
11976,2025-12-03,988,142,4,7,762.81
11977,2025-08-27,35,192,3,9,50.33
11978,2024-11-09,51,184,3,9,580.01
11979,2025-03-02,359,180,2,9,124.68
11980,2025-02-07,481,96,1,2,854.71
11981,2026-01-14,277,57,3,8,545.05
11982,2024-07-09,574,163,1,8,459.55
11983,2024-09-09,990,183,3,10,927.13
11984,2024-12-16,942,28,3,9,980.07
11985,2026-04-02,893,30,3,2,955.62
11986,2026-02-12,278,110,4,2,889.72
11987,2025-05-30,674,153,3,5,119.42
11988,2024-07-10,96,10,1,7,919.52
11989,2026-03-22,425,37,4,7,433.91
11990,2025-03-16,567,93,3,6,670.38
11991,2026-04-17,241,199,4,4,502.65
11992,2025-04-01,822,128,4,7,366.97
11993,2024-12-23,636,91,1,3,666.08
11994,2025-08-15,283,73,2,4,895.12
11995,2025-08-07,575,27,4,3,192.7
11996,2026-02-02,440,69,3,10,649.76
11997,2025-11-29,540,166,4,2,318.93
11998,2024-11-11,908,42,2,7,225.74
11999,2025-05-26,344,138,1,6,754.35
12000,2025-11-20,206,23,3,2,633.65
12001,2024-10-31,80,174,2,6,436.66
12002,2025-04-26,835,28,4,1,172.22
12003,2024-07-21,519,75,4,4,304.13
12004,2025-11-23,468,148,2,8,179.1
12005,2025-02-22,180,59,1,8,766.02
12006,2025-09-13,78,157,4,9,168.87
12007,2026-01-14,175,89,3,9,989.27
12008,2024-10-27,956,70,2,2,223.31
12009,2026-03-11,723,193,3,8,311.37
12010,2025-07-23,541,115,3,8,281.13
12011,2025-03-17,887,116,2,10,481.91
12012,2025-03-05,589,161,4,2,748.4
12013,2024-11-15,356,105,3,8,490.25
12014,2025-07-27,586,15,4,2,511.72
12015,2025-06-24,249,190,3,5,157.84
12016,2024-07-07,128,23,1,10,323.09
12017,2024-10-20,342,81,1,10,898.92
12018,2025-10-11,679,33,3,2,375.44
12019,2025-10-19,133,132,4,4,318.16
12020,2025-06-07,258,2,1,7,846.45
12021,2025-07-05,90,172,4,1,891.84
12022,2025-03-08,666,171,4,5,610.77
12023,2025-05-07,121,78,3,6,220.22
12024,2025-12-18,252,127,3,3,29.87
12025,2024-08-25,839,93,4,10,104.67
12026,2025-04-02,446,173,1,7,688.03
12027,2024-08-09,306,20,3,8,235.62
12028,2024-11-04,487,109,3,1,726.59
12029,2025-01-25,91,52,3,2,633.0
12030,2026-02-02,519,18,1,10,15.71
12031,2024-07-27,114,147,3,8,645.93
12032,2024-09-17,673,77,3,2,318.51
12033,2025-06-07,368,26,3,10,858.58
12034,2024-05-30,668,92,3,9,777.05
12035,2026-01-15,556,125,2,7,553.55
12036,2025-08-02,979,120,2,10,400.1
12037,2025-02-06,744,20,1,9,264.67
12038,2025-04-15,917,134,1,7,829.5
12039,2026-02-19,319,136,2,8,716.38
12040,2024-10-30,201,167,1,10,608.1
12041,2025-04-29,467,5,3,7,282.72
12042,2024-11-27,349,1,2,1,666.37
12043,2026-01-21,387,172,1,5,364.04
12044,2025-04-08,742,32,1,9,92.81
12045,2024-10-25,526,123,2,4,62.23
12046,2025-03-25,182,127,4,4,717.35
12047,2026-02-09,143,117,2,3,214.66
12048,2025-10-04,509,57,4,10,858.54
12049,2026-01-11,61,68,2,3,917.63
12050,2025-10-14,396,12,3,10,57.59
12051,2024-06-21,476,60,3,4,334.1
12052,2025-06-20,145,43,4,6,267.57
12053,2025-03-10,211,14,3,4,961.77
12054,2025-07-06,577,120,2,5,845.03
12055,2025-08-27,99,50,3,10,591.53
12056,2024-09-10,304,38,4,1,637.12
12057,2025-09-28,844,16,1,10,566.05
12058,2025-03-24,724,118,2,8,262.71
12059,2025-06-07,12,180,3,2,265.78
12060,2025-07-07,716,63,1,7,298.05
12061,2025-07-08,811,18,1,4,439.87
12062,2025-07-09,430,80,1,3,701.15
12063,2025-03-19,947,74,2,7,50.32
12064,2025-07-31,423,33,2,3,197.45
12065,2026-03-01,266,53,3,8,613.12
12066,2024-05-09,631,49,3,10,307.61
12067,2025-03-17,898,144,2,3,332.78
12068,2025-04-15,657,124,3,8,328.86
12069,2024-11-02,611,70,4,8,361.81
12070,2025-12-10,376,81,1,3,519.76
12071,2025-07-01,796,132,3,7,209.83
12072,2025-08-04,193,110,4,7,429.19
12073,2025-07-29,792,117,1,4,89.48
12074,2024-12-09,4,21,2,3,631.13
12075,2025-03-07,252,58,4,6,788.17
12076,2024-11-25,657,199,3,3,82.96
12077,2025-05-22,295,189,2,6,295.64
12078,2025-10-17,795,195,3,8,295.65
12079,2024-10-05,519,135,2,10,430.7
12080,2025-09-25,533,52,2,6,159.18
12081,2025-06-01,889,74,2,1,627.02
12082,2024-08-04,197,88,2,6,181.15
12083,2026-03-26,66,91,1,8,203.74
12084,2024-07-06,294,98,4,1,940.92
12085,2025-11-30,443,137,2,5,475.51
12086,2026-03-25,986,92,4,6,421.07
12087,2025-06-30,108,5,1,2,48.51
12088,2025-05-02,219,6,2,3,891.25
12089,2024-06-20,733,36,2,10,344.87
12090,2025-05-23,373,28,2,2,861.56
12091,2025-06-03,428,153,2,3,199.12
12092,2025-05-22,569,91,3,2,269.14
12093,2025-07-20,130,43,4,4,631.63
12094,2025-10-13,423,191,2,2,302.02
12095,2025-11-06,328,52,4,2,342.71
12096,2025-01-17,38,69,3,2,836.39
12097,2024-09-21,403,126,4,8,554.94
12098,2025-07-26,830,9,1,2,642.48
12099,2025-09-05,780,156,1,4,186.83
12100,2024-09-20,550,77,2,4,907.31
12101,2025-11-18,724,176,4,4,344.32
12102,2026-02-27,813,69,4,10,683.67
12103,2024-07-31,213,50,4,10,708.64
12104,2025-08-05,89,9,3,8,92.04
12105,2024-09-25,466,64,2,4,706.17
12106,2026-02-01,103,91,3,6,345.16
12107,2024-11-13,465,144,4,7,642.45
12108,2026-03-31,166,162,4,1,880.68
12109,2024-08-07,900,56,3,7,291.34
12110,2026-02-26,693,150,2,1,626.31
12111,2025-04-30,779,158,4,9,610.96
12112,2025-11-29,81,154,3,1,486.89
12113,2024-10-09,575,112,4,10,991.29
12114,2024-08-21,584,147,2,9,951.19
12115,2024-06-23,584,166,1,10,297.49
12116,2024-12-08,994,175,4,5,394.89
12117,2024-09-27,178,61,1,10,698.98
12118,2025-12-11,9,10,2,5,100.13
12119,2024-10-11,345,29,4,6,524.52
12120,2026-03-18,406,56,4,4,339.9
12121,2024-06-11,208,43,4,1,139.26
12122,2025-12-10,794,152,4,7,963.17
12123,2024-08-19,514,111,3,9,835.0
12124,2026-03-22,276,55,1,2,391.36
12125,2024-08-24,936,18,1,7,360.99
12126,2024-09-29,869,194,1,5,703.77
12127,2026-02-15,260,119,2,10,935.53
12128,2026-04-16,752,94,3,4,87.39
12129,2024-08-31,349,91,4,8,75.73
12130,2025-11-23,47,53,1,3,466.34
12131,2025-02-17,588,107,1,9,921.46
12132,2025-12-05,559,149,3,9,389.21
12133,2026-01-20,463,156,2,6,868.97
12134,2024-05-16,307,53,3,3,196.46
12135,2024-05-06,269,146,3,6,175.4
12136,2026-02-17,104,44,3,9,438.91
12137,2025-12-10,435,36,1,10,896.43
